7123046546723177255,女的生完孩子后，患癌被老公赶出，一个人在出租屋等死。好在天无绝人之路，女的求助网络，开起直播，网友们同情她，纷纷刷礼物下单。这事被老公知道了，就把她接回家，之后老公天天登她的号直播挣钱，而女的被蛆啃出洞，无人照顾无人管，真惨！,82,717,13,2022-07-22 12:19:59,来自广东,5902139404,涵涵sugar
7123220585622700838,感谢储殷教授发声！,1,230,1,2022-07-22 23:36:30,来自广东,105531820227,旭日东升27649
7123093002096722727,利用病人赚取流量可耻可恨！必须严惩！,67,2574,14,2022-07-22 15:20:41,来自山东,4015067807882599,我笑我的
7123329146612515616,我是甲状腺恶性肿瘤，第一天住院动了手术，第二天就上班了，现在每天吃一颗药，这文中主人公咋那么严重？不解,8,12,2,2022-07-23 06:37:48,来自江苏,51172950357,萍水姐
7123077088877495076,照顾过卧床病人的都知道，勤翻身保持清洁不会长压疮，即使长了压疮用对药及时用药根本没啥事。单看丈夫得了甲状腺癌，这都不算癌的病，消极对待妻子已经看出结果了。如果患病是男人会是这个结果吗！所以女人啊，一定要多爱自己一些，自己都不爱自己还奢求谁会爱你！,7,60,0,2022-07-22 14:18:24,来自河南,989184905983975,安心紅塵有你
7123377132093063977,"我妈妈半身瘫痪卧床20年,期间都没有发生褥疮，直至前几年发生过一次，之前没发生褥疮也就不知道有气垫床这回事。后来因为上了年纪，身体各方面不如以前，发生了褥疮去医院治疗，医院医生都赞叹我爸这么多年能把我妈护理这么好，真的很少见。出院后，在家护理大概3个月，每天两次的消毒换药，才渐渐恢复正常。这次事件后才知道睡气垫床对卧床的人好，出院后床铺和轮椅都换上了气垫，那以后到现在又五年了，都没发现褥疮。卧床的人，没有得到精心护理，就会非常容易得褥疮，得了褥疮非常难好",0,1,0,2022-07-23 09:41:56,来自广东,3742327229650350,欢快梦想21
7123009898236953377,是不是最近抖音刷到的那个小敏？,41,284,10,2022-07-22 09:56:45,来自广东,3913914332488667,夏十月
7123140375430333217,这个癌是最好治愈的，不应该到现在的地步,1,2,1,2022-07-22 18:23:55,来自河北,88106702777,南山草木香
7123142613414937359,二十年前我表姐因不幸车祸后手术不及时至今都是植物人，我姑姑二十年如一日的照顾，每天给她喂食物、换尿布、洗身体、每日给她做活动关节直立等训练至今都没有放弃。我姑姑她不敢生病，她怕自己病了就没人照顾她女儿了。她现在最担心的是她自己老了等以后照顾不动我表姐了到那时该怎么办。,36,419,16,2022-07-22 18:32:19,来自湖南,79752762498,小说屋
7123025998807139113,没有照顾好 没有隔2小时给她翻身 透透气,5,28,0,2022-07-22 10:59:45,来自江西,1504607222639088,Missing张
