7124301795878830888,每个地方都有好人坏人，别太高估人性，幸好人没事,2,173,0,2022-07-25 21:30:25,来自广东,52594920683,梧桐白
7124315044963762980,这俩保安怕要被处以极刑哦,20,88,1,2022-07-25 22:22:22,来自四川,106044654696,平南愿士
7124300242727518990,哪里都有好人和坏人，大部分还是特别尊重中国人的,13,229,8,2022-07-25 21:24:22,来自巴基斯坦,106635342565,Karen949
7124308870306153216,中巴友谊，也许大部分巴基斯坦人在意，但是，还是会有一部分不在意！我们不要把中巴友谊想象得太美好,5,63,3,2022-07-25 21:57:49,来自湖南,1244252078867475,3721一笑而过
7124284049421878029,巴基斯坦人给我的印象不如阿富汗人,47,281,14,2022-07-25 20:21:47,来自北京,4595237330,瓷与花的盛宴
7124293068471370534,铁始归还是铁，无法成为不锈钢,8,216,2,2022-07-25 20:56:59,来自越南,65797562431,有山有水有太阳123
7124306775981605643,不要说巴铁还铁吗！林子大了啥鸟都有，不能因为个别的坏人就否定一切，在国内还有被抢劫的更何况在国外！巴铁依然铁,8,127,4,2022-07-25 21:50:19,来自湖北,1512521425749101,汽水可乐瓶
7124289429207794464,咦，巴铁不是很仗义吗？,23,66,4,2022-07-25 20:42:43,来自山东,105536009589,江湖补一刀
7124262075039793935,被自己的保镖抢劫，真讽刺。,15,667,3,2022-07-25 18:56:26,来自黑龙江,52563108211,万般皆苦唯有自渡l
7124265695479071491,还好留了一条命,2,89,0,2022-07-25 19:11:22,来自湖北,6626393921,扬帆起航100379836
7124295995646706435,巴铁还铁吗？,60,191,7,2022-07-25 21:08:12,来自辽宁,1091133822738295,若水
7124260119269507880,自己保镖抢劫自己，巴基斯坦人比印度人还不靠谱,22,348,7,2022-07-25 18:48:57,来自辽宁,3509238351281934,读史记与观社会
7124306149456823072,不要因为一个人而去说它的国家。,0,1,0,2022-07-25 21:47:40,来自广东,3501267327387963,清风明月早
7124272658518180645,那个女的是在巴基斯坦拍视频的女主播。,4,41,3,2022-07-25 19:37:45,来自广东,2207457376213703,大哥AAAAA
7124279679049335585,都是穷惹的祸，还好只劫财没劫色。,13,85,3,2022-07-25 20:05:10,来自河北,6345381589,晨光85793282
7124267877179753257,这小巴只是图财，还没害命，,7,92,4,2022-07-25 19:18:51,来自新疆,61242216265,刘家三哥
7124264532490552102,"说好的""巴铁""呢？",17,108,6,2022-07-25 19:06:33,来自内蒙古,783275802497340,奋发蜻蜓Yp
7124301484007015209,现在巴铁也不怎么铁了,2,6,1,2022-07-25 21:29:08,来自陕西,105651009643,飞鸿若雪
7124289074470781704,林子大了什么鸟都有，中国作为巴基斯坦坚实盟友是巴基斯坦底气所在，所以巴基斯坦对中国人民很有善，这种关系是建立在国家利益的基础上，所以不要神话这种友善也不要对朋友强加所难，那是好朋友而不是你的儿子,10,48,3,2022-07-25 20:41:21,来自山东,3812748763595975,春季晨光
7124270824470643489,巴铁是我们最铁的兄弟，为什么就不铁了呢？[what],39,89,6,2022-07-25 19:30:40,来自青海,237086883466267,自由如海xjh
7124286037970699046,任何一个地方都有好人坏人，相信巴基斯坦有关部门为了维护中巴之间的牢固友谊会严惩犯罪分子的。这只是一个个例，并不代表什么。,8,92,2,2022-07-25 20:29:42,来自上海,2524072979213240,夕阳之心
7124273387685659403,以前也有只是不报道,1,81,3,2022-07-25 19:40:50,来自江苏,108904772274,须寅肇
7124307086770864937,英国人说的没错，国与国之间没有永恒的敌人，也没有永恒的朋友，只有永恒的利益，别跟我说什么铁不铁的。,0,6,0,2022-07-25 21:50:51,来自内蒙古,2740698226,梁逍3
7124274289179919111,巴铁里面也有赝品[捂脸],2,43,2,2022-07-25 19:44:05,来自山东,2629685308832023,守护2009
7124328843141268264,巴铁[捂脸],0,0,0,2022-07-25 23:15:40,来自河南,3153049979202876,良人如风vvv景
7124325780397605640,出门在外还是要防范外人。不管人家怎么吹当地人，自己不小心，遇到坏人，不好彩就是百分百了,0,0,0,2022-07-25 23:04:10,来自广东,105887193611,广州中南美空运
7124276393487385384,这就是中国人民眼中的巴铁吗？,2,29,3,2022-07-25 19:51:48,来自北京,50325169433,二黑25
7124251383746216740,巴铁…社会治安嗟叹野[祈祷],13,94,3,2022-07-25 18:15:27,来自江西,5923422881,宋培林71578079
7124315068736881419,我不是洗，去过巴基斯坦，他们对中国人确实不错，过海关什么的，都是中国人优先的，大街上知道你是中国人的话，都很愿意和你聊天和拍照,0,2,0,2022-07-25 22:22:45,来自山西,2471315080752375,天津老赵
7124260240262300430,哪里都有好人和坏人,3,101,3,2022-07-25 18:49:41,来自浙江,4431472197,水深怕湿
7124316365737067275,幼稚的人才说，这个铁哪个铁，哪有什么铁，都是为了当时的利益而已。以前有个比巴铁还铁的阿尔巴尼亚，最后又怎么样？,0,5,0,2022-07-25 22:27:37,来自江苏,63282761989,杨宁185063855
7124267374266106664,不是巴……铁……吗[捂脸][捂脸][捂脸],8,63,2,2022-07-25 19:17:00,来自新疆,6745333026,断水流006
7124319249207739166,巴基斯坦老百姓太苦了，人没事就算了。,0,3,1,2022-07-25 22:38:37,来自北京,79579801663,牙日岭
7124265589283341089,日防夜防，家贼难防！！！,1,36,2,2022-07-25 19:10:50,来自广东,50300282848,忠义双全
7124312034728755968,双方之间的友谊铁，是相对大多数人来说的，并不是每个人都会对对方那么铁，每一方得人都不是百分百的跟另一方铁，再安全的地方也会有危险，不是吗？也不要单纯的把这种个案无限放大，也不要把双方的友谊夸张到宇宙！,0,3,0,2022-07-25 22:10:16,来自山东,52636423588,音乐泡泡爱经典歌曲
7124317637114872589,不要以为巴铁真的铁，很多人被误导了。之前的铁也是政治关系铁，但当地民众还是普通的看热闹心态，别以为每个人都友好。现在政局变幻，谁也说不准以后怎样，在外还是注意安全,0,1,0,2022-07-25 22:32:43,来自北京,6329281100,北京摸鱼人
7124324824331256611,也许是工资纠纷，也许是趾高气昂，总之上升不到两国铁不铁的高度。,0,0,0,2022-07-25 23:00:00,来自内蒙古,6080841395,蒙古兔子
7124278081396917007,如果巴铁到中国被劫财劫色是什么结果？[what],6,28,2,2022-07-25 19:58:20,来自上海,3544745609,陈军兄
7124301566781670156,不要被一些博主误导，巴基斯坦人对中国人并没有好的那么夸张,0,1,0,2022-07-25 21:30:11,来自内蒙古,3509275149207819,乘风破浪的旭日Fe
7124325022525276940,中巴友谊是政治需求，这些普通老百姓可没考虑那么多！,0,0,0,2022-07-25 23:02:03,来自湖南,3668357710,回想往事如昨日
7124318498804744992,小概率事件，依然是巴铁，比唐山安全[大笑][大笑][大笑],0,0,1,2022-07-25 22:35:48,来自北京,9911580425,新文化街男孩
7124299890134090510,被自己保镖抢，可能不是表面的问题。,0,3,0,2022-07-25 21:23:20,来自四川,55160195343,闲人闲事闲聊
7124290120412971788,如今的巴基斯坦必须重新认识和定位。,0,8,1,2022-07-25 20:45:57,来自江苏,52427776995,杨一卡
7124303312324952845,我个人观点：其实没有这么铁：：官方说教：其实在民间没有这么好：你去一次就知道了：,0,0,0,2022-07-25 21:36:31,来自北京,1508120690965486,芦景哩
7124292658298127140,一种米养百样人,0,7,1,2022-07-25 20:55:13,来自广东,22033141517,阳生篆刻
7124305134741799716,实际我们和巴铁根本不铁，都是一厢情愿的,0,1,0,2022-07-25 21:43:45,来自黑龙江,2949299780,风4103601
7124310626696397568,真是讽刺，这么友好国家也会出这事儿,0,0,0,2022-07-25 22:04:46,来自吉林,52252678756,孤独天涯客
7124303164953838344,任何时候都要清醒：世上没有绝对的善与恶,0,4,1,2022-07-25 21:35:57,来自陕西,24173231351,无尽修炼
7124308935729496869,在巴铁被抢六千就上头条，在美丽国，…,0,1,0,2022-07-25 21:58:35,来自新加坡,106813531747,迦瓓
7124329208973280000,故意刁难当地华侨，袭击中国人。最近关系疏远了。,0,0,0,2022-07-25 23:17:22,来自山东,54962971524,金蛇黄龙
7124295316056654592,中国人，为什么在外国，还是这么多人都在外国？,13,18,5,2022-07-25 21:05:13,来自河南,6263494841,悠闲文清
7124269473657668392,巴基斯坦人來中國，看咱這又巴鐵又免費的。,0,16,0,2022-07-25 19:25:03,来自河北,61019241463,回眸百世已成空
7124297044818264872,哪里都有坏人，不要说巴铁，咱自己国内也有坏人,0,1,0,2022-07-25 21:11:51,来自安徽,3249756503292452,V实名认证
7124327270768509730,被自己的保镖抢劫 ，笑死人了。这些保镖不讲武德呀[捂脸][捂脸],0,0,0,2022-07-25 23:09:35,来自广东,111009468599,小珍珠abcd
7124280468518191879,这件事只是个案，再好的巴铁，也有坏人，但绝大多数都是好人，再坏的日本也有好人，但绝大多数都是坏人，,0,10,1,2022-07-25 20:08:10,来自吉林,5802521770,勇敢只为明天
7124287645324559112,还好没有要命,0,7,2,2022-07-25 20:35:38,来自山东,4488727745,易名morning
7124327451241104158,巴铁[捂脸][捂脸][捂脸],0,0,0,2022-07-25 23:11:04,来自美国,101246668419,李寻欢的诗
7124328945759568672,这不是我们的巴铁了？,0,0,0,2022-07-25 23:17:06,来自辽宁,87595648039792,微醺的小王
7124309696588514082,巴铁一亿多人，不可能没有极个别见利忘义的，不要诋毁绝大多数巴基斯坦朋友的友好。,0,1,0,2022-07-25 22:01:02,来自广东,104715293519,中庸智仁
7124327600835183390,[捂脸]巴铁是指国与国！民与民！但也不是指每个人！多认识一下！去了别国该有的警惕不能落下！[狗头]更何况自已家人都有强盗呢！,0,0,0,2022-07-25 23:11:41,来自广东,3363631720,M淼焱M
7124313865130902272,怪吗？我们有点养尊处优吧！,0,0,0,2022-07-25 22:17:11,来自云南,62491897736,熊大熊二师傅
7124291704840176420,监守自盗？,9,154,1,2022-07-25 20:51:22,来自上海,103868751426,影三郎
7124328559900230432,就是从阿富汗出来，进了巴勒斯坦。,0,0,0,2022-07-25 23:15:31,来自新疆,52162912644,寻找世界上的另一个我
7124328414474945280,巴铁对中国人保护相当严格，只是个案，不能扩大化,0,0,0,2022-07-25 23:13:56,来自山东,86174313511,秋实
7124302158489010957,哪里都有好人和坏人，大部分还是特别尊重中国人的。,0,1,1,2022-07-25 21:32:07,来自河南,11982983662,Zxd55
7124268484401382174,哪里都有坏人，抓住了就好！,0,23,1,2022-07-25 19:21:38,来自四川,6829549769,风继续吹114429746
7124302396016214824,这跟国内小区保安一样。他不一定保护业主。,0,1,0,2022-07-25 21:32:36,来自江苏,5972627777,海边的涛声
7124328347521336078,人没事就好，应该是见财起意,0,0,0,2022-07-25 23:14:07,来自广东,52800938921,凡尘小故事
7124318035838010127,几千元都抢。,0,0,1,2022-07-25 22:33:33,来自湖北,20527335087,爱生活的橘子px
7124309470343463714,看来还真不能过度相信什么巴铁兄弟，也是害你没商量。,0,1,0,2022-07-25 22:00:09,来自山东,5751106031,杏林一宿
7124298452112163599,巴铁生锈了。,0,1,0,2022-07-25 21:17:17,来自广东,59745369449,王敏163786699
7124308208491463460,从近一二年的表现来看，巴铁或许要转向。。。,0,2,1,2022-07-25 21:55:37,来自安徽,70465284535,怀念闰土
7124296940389122816,世界上的人分两种，好人和坏人，我们国家也有坏人！,0,1,0,2022-07-25 21:11:29,来自北京,11516607840,小平清空
7124326442732716811,是不是成天拍视频说走哪都有巴基斯坦警察保护的那个博主？,0,0,0,2022-07-25 23:07:13,来自山西,2911109775101355,山西红红
7124321443395420965,巴基斯坦我是不回去的。,0,0,0,2022-07-25 22:47:19,来自广东,74380013086,烂泥他也很想上墙
7124283527667286796,巴铁我们不是好兄弟吗[捂脸],0,1,0,2022-07-25 20:19:59,来自江苏,747280650731931,一往无前微风t
7124301459545981729,兄弟不只是在后面支持，也要撑门面,0,0,0,2022-07-25 21:29:47,来自江西,6489385664,l水木八刀I
7124324970949428002,遭安保抢劫？唉！无语,0,0,0,2022-07-25 23:00:39,来自广东,67563524501,高贵河流JJ
7124317126474826529,巴铁的铁，是值得信赖的，几亿人，出个别人渣，正常！巴铁是把中巴友谊写进宪法的，一般的国家谁能做到？,0,0,0,2022-07-25 22:30:27,来自广东,61752540239,经常午夜微醺
7124300839015121700,巴铁？就这？,0,3,1,2022-07-25 21:27:02,来自广东,4328097879953079,日子还是要过
7124310081516143375,别说别人，先说自己，有些人在别人面前老是耀武扬威的，总觉得好像高人一等，别人应该为自己效劳，那人家自然也讨厌你排斥你。,0,0,0,2022-07-25 22:02:21,来自四川,1675291408206571,KUMAKETSU
7124326119607993122,自己家兄弟互相伤害都有，别说其它了,0,0,0,2022-07-25 23:05:10,来自广东,63430510969,流浪汉7485贴木皮
7124282041981534979,如今是～美铁，不是过去的巴铁了,20,293,14,2022-07-25 20:14:07,来自河南,62210510042,断了线的FZ
7124298740105855779,巴基斯坦我当他们铁哥们，结果我们中国人在巴基斯坦累累遭道伤害[流泪],0,0,0,2022-07-25 21:18:24,来自广东,52965319008,苍狼141591402
7124328629882438400,雇了两个保安反而劫了自己？,0,0,0,2022-07-25 23:15:00,来自福建,1165911251493214,陈阳4342
7124319692516508452,胆真肥，弱小女子孤身游巴基。,0,0,0,2022-07-25 22:40:27,来自安徽,18364593450,第二平行空间
7124303443485295391,还算铁吗？,0,1,1,2022-07-25 21:37:12,来自陕西,92794085912,滾滾红尘
