7123939285665317635,估计是生活所迫！,1,3,0,2022-07-24 22:04:27,来自四川,290698790444832,幸福生活521
7123893707799462659,太难了！经济不景气，房贷、车贷，还有一大笔开销，相信很多人都压得喘不过气来了…,3,42,2,2022-07-24 19:07:51,来自广东,59120024706,个个木寸
7123935853927760644,绝望了,0,4,0,2022-07-24 21:50:56,来自重庆,1349810437231303,免疫力强
7123909769828090664,报复？,0,2,0,2022-07-24 20:09:20,来自重庆,6582685156,幽默饭
7123859753616917255,"一对母女坠亡…
愿天堂再没苦难！
未经他人苦，莫劝他人善…
不是别人，无法了解别人内心的痛…
[泣不成声]",7,120,4,2022-07-24 16:55:40,来自广东,1011138824768535,蓝脑姥
7123901514271884066,就知道评论区一概指责母亲不该带走孩子。如果母亲自己死，你们又说心狠抛下孩子。母亲不死自己离开，你们也说母亲再怎么难也不能丢下孩子。反正死活都是母亲不对。就没有人真正体会这个母亲走投无路的绝望，跟没有人指责逼得母女双亡的渣男。,6,112,2,2022-07-24 19:37:20,来自辽宁,60211006456,非著名杠精
7123957310900142886,估计这个妈妈不放心把孩子交给别人，给爷爷奶奶和外公外婆也不妥。因为老人已经年岁大了，在弄个孩子在身边，岂不是累赘了。索性就带走吧，这样也踏实。谁都不知道她经历了什么。所以，死者为大，愿她和她的孩子，在另一个世界能更好一点吧。,0,4,0,2022-07-24 23:14:32,来自河北,5736301729,昕昕念zx
7123870053841683231,估计是生活所迫！,5,45,2,2022-07-24 17:35:32,来自河南,78029465098,往事如烟之飞鸽传书
7123885295753904909,30岁母亲孩子9岁，可见20岁就怀孕了,10,28,1,2022-07-24 18:34:53,来自河北,21203417619,七弦上的Djent_
7123882112939721507,孩子才9岁，妈妈也很年轻，不知缘由，不作评论，只能道一声惋惜！愿在天堂一切安好！,3,228,2,2022-07-24 18:21:56,来自江苏,93512935673,清潭碧水772
7123902466764047145,太可恨，孩子都9岁了，做母亲的有什么权力驳夺孩子的生命,11,113,1,2022-07-24 19:40:44,来自辽宁,81004597920,沉着精灵rF
7123896097176666917,是多绝望才会带着孩子走上绝路[泣不成声][泣不成声]但凡有一个她能托孤的人，她也不会带着女儿死,8,244,4,2022-07-24 19:16:31,来自广东,60470002784,AA罗拉
7123869060802806564,为什么要带着孩子呢？无论遇到什么困难，孩子都是无辜的，可怜的孩子，生命才刚刚开始。就这样结束了！,30,235,4,2022-07-24 17:31:46,来自河南,59132615038,LYD浅秋
7123901722036224804,不经他人苦，不劝他人善，这个世界，悲喜并不相通,1,4,0,2022-07-24 19:38:19,来自江苏,111294414125,鑫果月季
7123899562838442752,妈妈实在放不下孩子吧才会这样，我觉得这个妈妈更爱孩子，如果不爱孩子，自己死了算了，她估计知道除了自己没人疼爱孩子，才不忍心留下孩子自己走吧，可怜的是女人，到底生活多么无奈才做出这样的举动，我觉得与其责怪妈妈不如责怪她的家人，尤其是老公,2,80,3,2022-07-24 19:29:47,来自浙江,55720514977,油灯下
7123916908562678563,带儿女死的是惩罚老公，其实是非常自私的行为！,2,23,0,2022-07-24 20:36:52,来自湖北,99471784369,宜昌小夏
7123901840797991694,悲剧啊！可怜了才九岁的孩子👶🏻，该有多无助和恐惧啊！[祈祷],2,7,0,2022-07-24 19:38:52,来自辽宁,60219466102,天书天书
