7132878255879193378,消防战士，平安归来。你们是国家的战士，也是父母的儿子。,2,572,2,2022-08-18 00:12:53,来自陕西,106007630153,莲之心事zpl
7132857641998762788,太热太干了，上山的人一定注意用火，不要让消防员无辜牺牲年轻的生命,72,1933,13,2022-08-17 22:52:10,来自重庆,2981525978100990,中医儿科丁东婧
7132864762635584269,最近四十多度啊,47,332,2,2022-08-17 23:20:37,来自新疆,3188215861225950,多多爱畅想
7132856635227456267,美丽的重庆，希望来场大雨浇灭大火,20,867,7,2022-08-17 22:48:17,来自辽宁,5988765022,沈阳w律师
7132859898446643983,"高温天气真的要注意防火安全
向消防战士致敬[赞]",3,588,8,2022-08-17 23:00:36,来自福建,4142560058023691,薇薇逛红尘
7132866579741852423,榨菜的那个陪陵吗？,15,29,0,2022-08-17 23:27:11,来自福建,3821550254176013,青山绕窗
7132864701209494275,千万别派消防员上山了，灭不了，挖隔离带吧,30,405,3,2022-08-17 23:20:06,来自重庆,85593467485,天天多多的守护天使
7132852533642511145,有水灭火吗？[祈祷][祈祷][祈祷],8,84,0,2022-08-17 22:31:36,来自江西,92340522914,音雨舍
7132856380276949792,消防员一定要平安归来[祈祷][祈祷][祈祷],6,1198,6,2022-08-17 22:47:30,来自上海,4578092925,惠子爱旅行
7132860581761532687,洪崖洞前面的嘉陵江都干了，取水不方便吧？[祈祷][祈祷][祈祷],18,96,0,2022-08-17 23:03:20,来自四川,3007888310677838,弹指间…已万年
7132861387881579302,起火的地方离武隆白马镇有多远？,18,48,0,2022-08-17 23:07:13,来自河南,103844525559,大心眼大世界
7132853164810093320,不止，还有大梁山同时着火。辛苦了消防官兵们。,5,100,0,2022-08-17 22:34:47,来自重庆,4460377905,爱慢生活
7132966900778648324,愿一切安好，尽快熄灭山火！～祈祷救火的所有参与者平安归来，一个都不能少！[祈祷],1,84,1,2022-08-18 05:58:26,来自四川,55989486125,红枫luo
7132971641239487239,消防员，你们给我听好了，你们是国家的栋梁，但也是父母的儿子，更是孩子的父亲，你们一定要多注意安全，平安归来，最后说一句，辛苦你们。看到这个视频，希望部分人一定要懂得火灾的厉害性，一定要懂得防火知识，不要觉得一点火苗没事，其实很多火灾都是火苗引起的，不要让那些消防员无辜牺牲。,5,57,0,2022-08-18 06:25:45,,3378154112296439,燕子演说分享
7132861841784783650,这个怎么救？不要让消防队员去了，不要做无谓的牺牲了,16,145,4,2022-08-17 23:08:03,来自湖南,4001220374,一寸雪
7132856234034037534,最近怎么了，是不是有破坏分子啊。,15,185,1,2022-08-17 22:46:40,来自吉林,2454527151445627,火龙果7b
7132860369260774179,武陵山森林公园离这里远不。,2,5,0,2022-08-17 23:02:05,来自重庆,4354488534042238,李欧燕
7132852375995892483,不止哦，北山坪着火，已经烧到山顶。同时大梁山也着火，同时两座山烧起来[流泪],6,48,1,2022-08-17 22:31:58,来自重庆,103611477201,指缝流年224
7132852669080732431,希望平安，不要有意外再发生了[祈祷][祈祷][祈祷],0,266,5,2022-08-17 22:32:09,来自重庆,6798008111,小小申创业后的生活
7132856147463176991,和天气太热有关吗,26,105,2,2022-08-17 22:46:04,来自安徽,110605485304,西禾0505
7132853621502935839,今天同时3处火灾,14,33,2,2022-08-17 22:36:30,来自重庆,97910025212,好有哲理的样子
7132871435273863967,刚才在另一遍文章下看到有人说希望消防员安全归来…希望消防员平平安安…消防员辛苦了…但总有一帮阴阳怪气的在下面评论：那就是火不要救了？消防员不就干这事的吗？辛苦什么、谁不辛苦？天哪…这是人说的话吗，大家也就希望消防员不要有个什么事而已，为什么现在有的人不把别人的命当命看…,1,18,1,2022-08-17 23:46:33,来自安徽,61495461877,爱的被告918
7132861432974377765,愿无人员伤亡，愿平安,2,160,0,2022-08-17 23:07:04,来自重庆,2985882622110573,备注贝甜
7132871147162583816,天气太热了，空气感觉都能燃起来。很多土层贫瘠之地，树林都干死，特别易燃。所以，一旦燃烧，很难短时间扑灭。四川重庆所谓盆地，就是指四面山多，高，大连绵起伏。这样的天气加火都上100℃了。所以，交通管制了，普通市民想去帮忙是不行的，否则还得救人。消防人员装备重，山高，光是去开辟隔离带都非常困难。难过😔。默默祝福救火英雄们。,2,94,2,2022-08-17 23:44:56,来自重庆,2638462749783117,玉福召
7132856623080997639,🙏🏻🙏🏻🙏🏻🙏🏻祈祷消防孩子们每次都能平安回来！,1,594,1,2022-08-17 22:48:07,来自湖南,3139795244026920,一心kind
7132856700293759755,这么大的火，💔心痛啊，请所有的消防员一定要保护好自己，希望你们平安归来！,1,54,0,2022-08-17 22:48:39,来自四川,3997453644730915,台湾回归祖国统一
7132855942487982852,怎么会发生山火的,32,98,3,2022-08-17 22:45:51,来自湖北,3245412258681407,风娇2326
7132855950444708643,消防员们一定要平安归来！,2,531,2,2022-08-17 22:45:08,来自四川,5873671584,悠长假期1987
7132868917508440832,离城市很近哟。😳😳😳😳😳😳😳😳,1,10,0,2022-08-17 23:35:30,来自广东,91683407298,企望94
7132856369694769923,消防员一定平安归队，不能救就不要硬撑，生命更宝贵。安全第一。,2,83,0,2022-08-17 22:47:56,来自四川,3543118825,古椣
7132852969426453255,那么高气温，又山火！真是苦了消防员战士们了！支持派遣飞机灭火,2,157,1,2022-08-17 22:33:44,来自四川,12691547437,不懂270752366
7132856116840694562,只愿所有人平安，消防战士平安！,3,379,2,2022-08-17 22:45:36,来自江苏,4566610448,莫名44024756
7132964040347140879,人们千万千万注意用火，一个不经意的烟头就会累及消防官兵，消防战士们千万注意安全[祈祷][祈祷][祈祷],1,27,1,2022-08-18 05:45:53,来自重庆,377835798666301,潇洒船帆nx
7132886141468427048,祈愿佛祖保佑重庆水土，重庆人民消灾免难[祈祷][祈祷][祈祷],1,15,0,2022-08-18 00:44:02,来自上海,51234630401,若染花期
7132856073618457374,天呐、雪上加霜、本来就热、还起火[捂脸][捂脸][捂脸][捂脸],10,190,2,2022-08-17 22:45:58,来自四川,77865611597,科丽2040
7132861667797091112,这个地方火不太好灭，山下有条国道，离山不远，山脚下的住户大多搬迁了，但是山的对面是我们涪陵的一处文化旅游景点，旁边有所小学，这座山高又陡，全是树林，山顶是一处观景平台，住户很少，能俯瞰整个涪陵，希望广大市民不要进入核心地带观看，把路让出来，更希望参与灭火的消防战士安全平安。,1,73,0,2022-08-17 23:07:26,来自重庆,52692366232,司令
7132854850459157263,我的家乡，我的仓库也在山上，祈求人员平安,1,0,0,2022-08-17 22:40:49,来自江西,5342439947,小净榨菜
7132854354172003107,我是涪陵的，朋友圈都拍到现在已经共3处着火了，消防哥哥们辛苦了[祈祷],1,9,1,2022-08-17 22:38:47,来自重庆,118341899659661,yu大小姐
7132946316807947043,愿火及时扑灭。愿消防将士平安！,1,23,2,2022-08-18 04:39:50,来自山东,3773130847300823,田乃凤
7132856842833117952,这是怎么了，不愿看这样的风景，对人类没有好处,2,45,3,2022-08-17 22:48:38,来自江苏,62216604305,陈丽华176779486
7132873389316309801,城市周边2处大型山火,8,5,0,2022-08-17 23:53:38,来自四川,3605384186,VIP蓝精灵_
7132853369169134336,希望用飞机灭火。希望消防员注意安全！平安,1,31,1,2022-08-17 22:35:03,来自重庆,71179521174,幸运274410874
7132856207160836898,希望消防员平平安安🙏🙏🙏,0,171,0,2022-08-17 22:45:55,来自广东,110514732270,哎杨哟哟
7132856642848490243,哎，什么呀，总是有人认为在搞事情.一,1,24,5,2022-08-17 22:48:35,来自浙江,95965309887,运筹帷幄西柚JZ
7132852458530997027,太热了，把地烤着了,2,36,2,2022-08-17 22:31:24,来自重庆,417433766343864,玉兰茉莉
7132857138942690063,这么高温的天气，这么干燥的森林，真是揪心！天佑涪陵早点灭火，天佑我消防员战士一定要平安归来！,1,90,1,2022-08-17 22:49:50,来自湖南,95837424493,视野橙子2n4
7132856385695630087,这么热的天，消防救援人员辛苦了，一定要注意安全，愿平安归来。,2,78,2,2022-08-17 22:47:10,来自浙江,2506485988075198,皓皓小马哥
7132856027896218407,祈祷平安，消防哥哥们注意安全,0,196,0,2022-08-17 22:46:01,来自广东,1930336404773347,坦坦荡荡的快乐花猫
7132852497496195853,刚刚我们山东一个消防员在重庆救火牺牲了，希望消防员们一定要注意安全啊,7,41,0,2022-08-17 22:31:52,来自山东,5553218644,TC紫菜卷
7132856027896759079,就目前已经发现4处先后着火,1,7,0,2022-08-17 22:46:20,来自重庆,153525921521384,爱生活的叶子PI
7132853660949971750,涪陵今天晚上发生三处火灾，涪陵消防队完全扛不住,8,11,0,2022-08-17 22:36:51,来自重庆,1314627871843869,番茄1314627871843869
7132866575140995847,重庆现在有消防飞机✈️吗？不要让消防官兵用生命去灭火了,3,2,0,2022-08-17 23:27:23,来自重庆,786860191781428,友爱河流ys
7132856791612130062,高温天气炎热，消防人员要注意安全，辛苦了，致敬！都要平安归来。,1,5,1,2022-08-17 22:48:47,来自广东,1327807453201597,跑调歌手梅子
7132852597492302633,愿消防员安全，看着火好大好大，扑灭太难了,0,139,0,2022-08-17 22:31:50,来自重庆,219495349634750,王小小米
7132861518386971424,今晚我回家，小区外面就有一个老爷子路边烧纸，把草坪引燃了，还好物业动作快，拿了灭火器来，我车上两个小灭火器效果不明显，一个灭了两三平米，另一个竟然没有喷出来[捂脸][捂脸]。,1,3,0,2022-08-17 23:07:31,来自重庆,91710079539,川渝大大华
7132856834595472128,天佑人民子弟兵[祈祷][祈祷][祈祷],0,43,0,2022-08-17 22:48:29,来自广西,4481219619992222,极速梦想I0
7132878333422977827,重庆今年这鬼天气，别说打火，靠近火区20米以内，浑身就能感受强烈的灼烧感，上周亲身经历过，只是火势没涪陵这么大。奉劝大家进入林区一定别带火源，这个天气上山打火太酸爽了[捂脸],1,1,0,2022-08-18 00:12:40,来自重庆,2598856446709995,森不由己829
7132969314436809509,"高温天气要注意防火安全
向消防战士致敬[赞]",0,2,0,2022-08-18 06:06:34,来自陕西,92339746364,成宝兰玉
7132857397357495047,重庆这几天温度高，容易发生山火，这时候消防员最辛苦。我想在这里大胆建议向周边消防请求支援，或者拥有专业防火灭火及正确使用器材知识的人到社区指导一二，全员男儿参加，小孩，妇女除外。争取大批量合格消防员预防和阻止山火。希望这帖子不沉。,1,10,0,2022-08-17 22:51:07,来自重庆,2384168430605277,独一无二的优雅原野hx
7132901854945510183,面对这片熊熊火海，祈祷出警的所有消防救援队队员们都能平安归队，早日把火灭掉。,0,7,0,2022-08-18 01:48:59,来自广东,3636827912934334,冬瓜加油记
7132879611708539678,不要让消防队员再有无为得牺牲了[流泪],0,10,0,2022-08-18 00:18:51,来自河南,111186005426,润润麻麻1w3J
7132852545315701542,看了他们发的視频却实火大了,1,1,0,2022-08-17 22:32:37,来自重庆,92499755582,直爽风筝q5
7132865608521155363,气温太高了 45℃,1,0,0,2022-08-17 23:22:40,来自辽宁,63626210715,T迪克贝斯特
7132878885552669481,祈求平安归来！,0,5,0,2022-08-18 00:14:51,来自四川,105143464259,高端定制家居设计蔺敏
7132903844404888324,这几天我们这里树叶和野草太阳烤干了，轻轻一捏就成粉末,0,1,0,2022-08-18 01:58:25,来自重庆,62415488157,简的优雅奶茶
7132879324407579422,水，火山无情注意安全[祈祷][祈祷],0,3,0,2022-08-18 00:18:19,来自广东,9278109765,光明吉祥
7132918397742236451,希望尽快灭火，没有人员伤亡。,0,6,0,2022-08-18 02:47:06,来自广东,102635584241,睿智钢琴Do
7132852737120830243,涪陵都有火山了，现在的环境越来越恶劣,4,6,0,2022-08-17 22:32:27,来自重庆,108121425530,有话说事666
7132855413749695266,刚刚看了重庆有三个太阳，这又有山火，祈求平安！,1,1,0,2022-08-17 22:42:50,来自河北,109259206932,烛光1310
