7133231001685885709,呵呵，反正赚不到我的钱，我不喝奶茶，茶，咖啡，各种饮料，酒，就爱喝温开水，每次出去聚餐人手一份饮料或者喝酒就我一个人喝开水[捂脸],8,148,0,2022-08-18 23:01:26,来自江苏,888034614058352,好奇微观
7133239919409087243,不跟风，不排队，不要“察”颜悦色，专心做自己喜欢的事，毕竟思想属于自己！再阿Q一下就是：不买它，今天我就等于赚了200元[笑哭],4,71,0,2022-08-18 23:36:10,来自江苏,110715907425,蓝调轻吟001
7133215005990241065,唉！有钱人的世界咱不懂，本来几元一杯的奶茶，硬是卖出了天价，基本不喝奶茶的路过,10,136,0,2022-08-18 21:58:16,来自河南,111195894973,是谁的小奕馨呐
7133201073661395743,不可思议，不就是一杯奶茶吗？,24,214,1,2022-08-18 21:04:29,来自黑龙江,4230518104666510,舞动人生ABC
7133213437068722959,喝了会成仙吗？至于为了一杯奶茶大热天的去排队,8,185,1,2022-08-18 21:52:07,来自江苏,105861888014,springkiss68
7133229677955253033,我原来一天只赚了一杯奶茶钱！,1,29,0,2022-08-18 22:57:47,,3281396110202276,圣殿囸缪斯
7133214443546575629,一种营销手段而已。价位太低不会引起注意。那就干脆高的离谱一些 反而会引起人们注意。一杯奶茶成本不会超过5元而已。,1,16,0,2022-08-18 21:56:35,来自陕西,4384499015623332,记录生活的辣妈
7133217610082517796,只知道以前房子不好卖时，雇一帮人去做托，我那时在家带孩子，朋友说人数不够，叫我去排个队，给我120块钱一天。珠江路上有一家卖粑粑的也是每天没开门就排队，我好奇去排了一次，哪里好吃嘛。,0,26,0,2022-08-18 22:08:49,来自江苏,962825551610807,乾荷
7133206603440243470,前段时间嫌人家雪糕是杀手，这次一两百一杯的奶茶排大队去买，这算是去自杀吗？,4,154,1,2022-08-18 21:25:50,来自湖南,830884654359740,桑鱼哇
7133201016152949542,奶茶里面放金子了吗？买第一杯奶茶的人要的是奶茶吗，不，那是朋友圈的奶茶！,8,67,0,2022-08-18 21:04:13,来自安徽,3263776564446888,浅禾读书
7133212852059554594,前段时间在长沙南站候车厅里看到多个茶颜悦色，门口都是排大队，真是想不通，一个奶茶好几十元真有那么好喝吗？,10,36,2,2022-08-18 21:49:47,来自山东,3357441771,智慧农夫
7133214666041492262,200一杯奶茶？我宁愿把钱给父母都不愿喝！,6,99,2,2022-08-18 21:57:30,来自广东,67931594500,香椿头很臭
7133206108881650440,贪穷限制了我的想像力[流泪],4,27,0,2022-08-18 21:24:06,来自湖南,92231944799,Su924
7133351530644226852,评论区可以发位置吗？为什么不来长沙买，我小区旁边就有一个茶颜悦色店，经常性没有顾客，不用排队，但是我一次也没买过，作为一名男性，我表示不喜欢和饮料喝奶茶[大笑],0,1,0,2022-08-19 06:49:05,来自湖南,281078024116060,海影先锋
